0.010000000000,0.010000000000,0
0.257500000000,0.505000000000,0
0.257500000000,0.257500000000,1
0.505000000000,0.257500000000,2
0.133750000000,0.010000000000,2
0.133750000000,0.257500000000,0
0.257500000000,0.133750000000,2
0.133750000000,0.133750000000,0
0.257500000000,0.628750000000,0
0.257500000000,0.381250000000,1
0.381250000000,0.257500000000,1
0.381250000000,1.000000000000,0
0.381250000000,0.876250000000,0
0.628750000000,0.257500000000,2
0.381250000000,0.628750000000,1
0.381250000000,0.752500000000,1
0.628750000000,0.381250000000,1
1.000000000000,0.381250000000,2
0.876250000000,0.381250000000,2
0.752500000000,0.381250000000,1
0.010000000000,0.071875000000,0
0.071875000000,0.133750000000,0
0.195625000000,0.071875000000,2
0.071875000000,0.010000000000,2
0.195625000000,0.443125000000,0
0.257500000000,0.566875000000,0
0.195625000000,0.257500000000,0
0.133750000000,0.071875000000,2
0.257500000000,0.195625000000,2
0.195625000000,0.133750000000,2
0.071875000000,0.071875000000,0
0.133750000000,0.195625000000,0
0.195625000000,0.319375000000,0
0.195625000000,0.381250000000,0
0.195625000000,0.195625000000,1
0.257500000000,0.319375000000,1
0.319375000000,0.195625000000,2
0.319375000000,0.752500000000,0
0.319375000000,0.381250000000,1
0.381250000000,0.195625000000,2
0.257500000000,0.443125000000,0
0.319375000000,0.566875000000,1
0.381250000000,0.938125000000,0
0.319375000000,0.814375000000,0
0.319375000000,0.257500000000,1
0.381250000000,0.566875000000,1
0.381250000000,0.319375000000,1
0.319375000000,0.443125000000,1
0.443125000000,0.257500000000,2
0.319375000000,0.628750000000,0
0.443125000000,0.195625000000,2
0.319375000000,0.690625000000,0
0.443125000000,0.319375000000,1
0.443125000000,0.752500000000,1
0.319375000000,0.505000000000,1
0.505000000000,0.319375000000,1
0.566875000000,0.257500000000,2
0.381250000000,0.690625000000,1
0.443125000000,0.938125000000,1
0.628750000000,0.319375000000,1
0.566875000000,0.319375000000,1
0.690625000000,0.257500000000,2
0.690625000000,0.381250000000,1
0.381250000000,0.814375000000,0
0.443125000000,0.814375000000,1
0.814375000000,0.319375000000,2
0.752500000000,0.319375000000,2
0.690625000000,0.319375000000,2
0.443125000000,1.000000000000,1
0.814375000000,0.443125000000,1
0.443125000000,0.876250000000,1
0.814375000000,0.381250000000,1
0.876250000000,0.443125000000,1
0.938125000000,0.381250000000,2
0.876250000000,0.319375000000,2
1.000000000000,0.443125000000,1
0.938125000000,0.443125000000,1
0.010000000000,0.040937500000,0
0.164687500000,0.071875000000,2
0.071875000000,0.102812500000,0
0.102812500000,0.133750000000,0
0.164687500000,0.226562500000,0
0.195625000000,0.288437500000,0
0.040937500000,0.010000000000,2
0.102812500000,0.010000000000,2
0.226562500000,0.350312500000,0
0.164687500000,0.102812500000,2
0.133750000000,0.040937500000,2
0.226562500000,0.195625000000,2
0.040937500000,0.040937500000,0
0.102812500000,0.040937500000,2
0.164687500000,0.257500000000,0
0.195625000000,0.350312500000,0
0.133750000000,0.102812500000,2
0.164687500000,0.133750000000,2
0.040937500000,0.071875000000,0
0.102812500000,0.071875000000,2
0.195625000000,0.102812500000,2
0.226562500000,0.381250000000,0
0.071875000000,0.040937500000,2
0.133750000000,0.164687500000,0
0.195625000000,0.412187500000,0
0.102812500000,0.102812500000,0
0.226562500000,0.226562500000,1
0.164687500000,0.164687500000,0
0.195625000000,0.164687500000,2
0.226562500000,0.412187500000,0
0.133750000000,0.226562500000,0
0.226562500000,0.133750000000,2
0.257500000000,0.535937500000,0
0.164687500000,0.195625000000,0
0.226562500000,0.443125000000,0
0.257500000000,0.226562500000,1
0.226562500000,0.164687500000,2
0.195625000000,0.226562500000,0
0.226562500000,0.257500000000,1
0.257500000000,0.597812500000,0
0.257500000000,0.164687500000,2
0.288437500000,0.381250000000,1
0.288437500000,0.535937500000,0
0.319375000000,0.721562500000,0
0.257500000000,0.288437500000,1
0.288437500000,0.195625000000,2
0.319375000000,0.412187500000,1
0.226562500000,0.288437500000,1
0.288437500000,0.566875000000,0
0.319375000000,0.783437500000,0
0.288437500000,0.412187500000,1
0.350312500000,0.566875000000,1
0.288437500000,0.226562500000,1
0.257500000000,0.350312500000,1
0.226562500000,0.319375000000,0
0.350312500000,0.195625000000,2
0.288437500000,0.597812500000,0
0.319375000000,0.474062500000,1
0.288437500000,0.628750000000,0
0.350312500000,0.226562500000,2
0.288437500000,0.257500000000,1
0.288437500000,0.443125000000,1
0.257500000000,0.412187500000,1
0.350312500000,0.721562500000,0
0.350312500000,0.597812500000,1
0.257500000000,0.474062500000,0
0.319375000000,0.226562500000,1
0.350312500000,0.257500000000,1
0.319375000000,0.535937500000,1
0.381250000000,0.288437500000,1
0.350312500000,0.752500000000,0
0.288437500000,0.474062500000,1
0.381250000000,0.845312500000,0
0.412187500000,0.257500000000,1
0.350312500000,0.783437500000,0
0.350312500000,0.628750000000,1
0.288437500000,0.505000000000,1
0.319375000000,0.597812500000,1
0.381250000000,0.597812500000,1
0.350312500000,0.814375000000,0
0.381250000000,0.907187500000,0
0.412187500000,0.288437500000,1
0.412187500000,0.814375000000,1
0.381250000000,0.226562500000,2
0.319375000000,0.659687500000,0
0.381250000000,0.969062500000,0
0.412187500000,0.969062500000,0
0.350312500000,0.659687500000,1
0.412187500000,0.319375000000,1
0.412187500000,0.195625000000,2
0.381250000000,0.659687500000,1
0.412187500000,0.226562500000,2
0.474062500000,0.319375000000,1
0.412187500000,1.000000000000,0
0.412187500000,0.845312500000,1
0.443125000000,0.226562500000,2
0.566875000000,0.288437500000,2
0.443125000000,0.845312500000,1
0.350312500000,0.690625000000,1
0.505000000000,0.288437500000,1
0.412187500000,0.752500000000,1
0.597812500000,0.257500000000,2
0.381250000000,0.721562500000,1
0.443125000000,0.288437500000,1
0.535937500000,0.257500000000,2
0.597812500000,0.288437500000,2
0.412187500000,0.876250000000,1
0.628750000000,0.350312500000,1
0.443125000000,0.907187500000,1
0.535937500000,0.288437500000,1
0.412187500000,0.783437500000,1
0.659687500000,0.257500000000,2
0.381250000000,0.783437500000,1
0.597812500000,0.319375000000,1
0.443125000000,0.783437500000,1
0.659687500000,0.288437500000,2
0.628750000000,0.288437500000,2
0.535937500000,0.319375000000,1
0.814375000000,0.350312500000,2
0.412187500000,0.907187500000,1
0.659687500000,0.319375000000,2
0.659687500000,0.381250000000,1
0.721562500000,0.381250000000,1
0.443125000000,0.969062500000,1
0.690625000000,0.288437500000,2
0.412187500000,0.938125000000,0
0.474062500000,0.257500000000,2
0.845312500000,0.412187500000,1
0.752500000000,0.350312500000,2
0.814375000000,0.412187500000,1
0.659687500000,0.350312500000,1
0.907187500000,0.412187500000,1
0.783437500000,0.319375000000,2
0.845312500000,0.319375000000,2
0.690625000000,0.350312500000,1
0.474062500000,0.288437500000,1
0.783437500000,0.350312500000,2
0.721562500000,0.319375000000,2
0.845312500000,0.350312500000,2
0.845312500000,0.443125000000,1
0.969062500000,0.443125000000,1
0.907187500000,0.443125000000,1
0.876250000000,0.350312500000,2
1.000000000000,0.412187500000,2
0.721562500000,0.350312500000,1
0.783437500000,0.381250000000,1
0.845312500000,0.381250000000,1
0.938125000000,0.412187500000,1
0.876250000000,0.412187500000,1
0.969062500000,0.381250000000,2
0.907187500000,0.381250000000,2
0.969062500000,0.412187500000,1
